POWER_MONITOR_READY {"output_csv": "/home/pi/conformance_testing_team/saved_data/conformance_runs/run_2026_07_27_011315Z/power.csv", "timestamp_utc": "2026-07-27T01:13:15.985Z"}
POWER_MONITOR_RECORD {"timestamp_utc": "2026-07-27T01:54:29.576Z", "status": "ok", "reasons": ["heartbeat"]}
POWER_MONITOR_RECORD {"timestamp_utc": "2026-07-27T01:55:29.907Z", "status": "ok", "reasons": ["heartbeat"]}
POWER_MONITOR_RECORD {"timestamp_utc": "2026-07-27T01:56:30.237Z", "status": "ok", "reasons": ["heartbeat"]}
POWER_MONITOR_RECORD {"timestamp_utc": "2026-07-27T01:57:30.568Z", "status": "ok", "reasons": ["heartbeat"]}
POWER_MONITOR_RECORD {"timestamp_utc": "2026-07-27T01:58:30.900Z", "status": "ok", "reasons": ["heartbeat"]}
POWER_MONITOR_RECORD {"timestamp_utc": "2026-07-27T01:59:31.232Z", "status": "ok", "reasons": ["heartbeat"]}
POWER_MONITOR_RECORD {"timestamp_utc": "2026-07-27T02:00:31.564Z", "status": "ok", "reasons": ["heartbeat"]}
POWER_MONITOR_RECORD {"timestamp_utc": "2026-07-27T02:01:31.896Z", "status": "ok", "reasons": ["heartbeat"]}
POWER_MONITOR_RECORD {"timestamp_utc": "2026-07-27T02:02:32.228Z", "status": "ok", "reasons": ["heartbeat"]}
POWER_MONITOR_RECORD {"timestamp_utc": "2026-07-27T02:03:32.560Z", "status": "ok", "reasons": ["heartbeat"]}
POWER_MONITOR_RECORD {"timestamp_utc": "2026-07-27T02:04:32.891Z", "status": "ok", "reasons": ["heartbeat"]}
POWER_MONITOR_RECORD {"timestamp_utc": "2026-07-27T02:05:33.222Z", "status": "ok", "reasons": ["heartbeat"]}
POWER_MONITOR_STOPPED {"output_csv": "/home/pi/conformance_testing_team/saved_data/conformance_runs/run_2026_07_27_011315Z/power.csv", "timestamp_utc": "2026-07-27T02:05:34.749Z"}
