timestamp_utc,monitor_elapsed_seconds,status,record_reason,voltage_rms,current_rms,real_power,reactive_power,apparent_power,power_factor,voltage_rms_raw,current_rms_raw,real_power_raw,reactive_power_raw,apparent_power_raw
2026-07-23T02:18:57.573Z,1056.857,ok,current_change|power_change,241.18216738197424,1.8141912942204104,409.69358413223046,172.71396193809716,444.91610946486566,0.9208984375,27859,3389,663,559,1440
2026-07-23T02:18:58.579Z,1057.864,ok,current_change,241.008991416309,1.8920512447226667,429.46763344178004,173.3319009790206,463.45428069256843,0.9267578125,27839,3532,695,561,1500
2026-07-23T02:19:00.592Z,1059.876,ok,current_change,240.87910944206007,1.8022128402969861,409.69358413223046,164.37178488563094,441.51744473978687,0.927734375,27824,3367,663,532,1429
2026-07-23T02:19:03.610Z,1062.894,ok,current_change,241.22546137339054,1.749398747998253,394.86304715006827,168.6973581720949,429.46763344178004,0.9189453125,27864,3270,639,546,1390
2026-07-23T02:19:04.616Z,1063.901,ok,current_change,241.18216738197424,1.6764390741010333,376.942814963289,164.98972392655435,411.85637077546244,0.9150390625,27859,3136,610,534,1333
2026-07-23T02:19:05.623Z,1064.907,ok,current_change,240.92240343347638,1.6601048187509098,373.8531197586719,161.28208968101382,407.2218279685368,0.91796875,27829,3106,605,522,1318
2026-07-23T02:19:06.629Z,1065.913,ok,current_change,241.17350858369096,1.6372368612607364,367.0557903085142,163.7538458447075,402.2783156411494,0.9130859375,27858,3064,594,530,1302
2026-07-23T02:19:07.635Z,1066.920,ok,current_change,241.00033261802574,1.5631882370068422,349.13555812173485,159.73724207870524,384.04911393390836,0.908203125,27838,2928,565,517,1243
2026-07-23T02:19:09.648Z,1068.932,ok,current_change,241.06094420600857,1.538142378803319,344.8099848352709,154.48476023085612,378.17869304513584,0.912109375,27845,2882,558,500,1224
2026-07-23T02:19:13.671Z,1072.956,ok,current_change,241.008991416309,1.5125520454214585,336.15883826234295,159.11930303778183,371.38136359497815,0.904296875,27839,2835,544,515,1202
2026-07-23T02:19:18.701Z,1077.985,ok,current_change,240.95703862660943,1.5316086766632695,338.6305944260367,163.4448763242458,376.32487592236555,0.900390625,27833,2870,548,529,1218
2026-07-23T02:19:19.707Z,1078.991,ok,current_change,240.8011802575107,1.512007570243121,337.3947163441898,155.10269927177956,371.38136359497815,0.908203125,27815,2834,546,502,1202
2026-07-23T02:19:23.731Z,1083.015,ok,current_change,241.06960300429182,1.5386868539816565,343.5741067534241,157.88342495593497,378.17869304513584,0.908203125,27846,2883,556,511,1224
2026-07-23T02:19:26.752Z,1086.037,ok,current_change,240.95703862660943,1.520174697918183,338.6305944260367,157.57445543547325,375.39796736098043,0.9072265625,27833,2849,548,510,1215
2026-07-23T02:19:30.776Z,1090.060,ok,current_change,240.73190987124462,1.5027514922113843,334.30502113957266,156.64754687408814,369.2185769517462,0.9052734375,27807,2817,541,507,1195
2026-07-23T02:19:45.863Z,1105.147,ok,current_change,241.04362660944204,1.4836948609695733,331.21532593495556,152.93991262854757,364.8930036652822,0.9072265625,27843,2782,536,495,1181
2026-07-23T02:19:51.891Z,1111.179,ok,current_change,240.9830150214592,1.546309506478381,345.4279238761943,158.1923944763967,380.0325101679061,0.908203125,27836,2897,559,512,1230
2026-07-23T02:19:52.894Z,1112.182,ok,current_change,240.70593347639482,1.6111020527005384,362.1122779811268,158.1923944763967,395.17201667053,0.916015625,27804,3016,586,512,1279
2026-07-23T02:19:53.897Z,1113.185,ok,current_change,240.93106223175963,1.6383258116174113,368.9096074312845,159.42827255824355,401.96934612068765,0.9169921875,27830,3066,597,516,1301
2026-07-23T02:19:56.911Z,1116.195,ok,current_change,240.99167381974246,1.5871451448536902,356.55082661281597,157.57445543547325,389.9195348226809,0.9140625,27837,2972,577,510,1262
2026-07-23T02:19:59.933Z,1119.217,ok,current_change,241.008991416309,1.6350589605473866,365.2019731857439,165.60766296747778,401.3514070797643,0.91015625,27839,3060,591,536,1299
2026-07-23T02:20:01.945Z,1121.229,ok,current_change,241.02630901287552,1.6579269180375598,373.23518071774845,161.28208968101382,406.91285844807504,0.91796875,27841,3102,604,522,1317
2026-07-23T02:20:02.955Z,1122.239,ok,current_change,241.02630901287552,1.6399592371524236,367.0557903085142,164.37178488563094,402.5872851616111,0.912109375,27841,3069,594,532,1303
2026-07-23T02:20:03.962Z,1123.246,ok,current_change,241.03496781115877,1.5898675207453776,357.1687656537394,156.95651639454982,390.5374738636043,0.9150390625,27842,2977,578,508,1264
2026-07-23T02:20:04.968Z,1124.252,ok,current_change,240.88776824034332,1.5735332653952538,350.98937524450514,160.9731201605521,386.5208700976021,0.908203125,27825,2947,568,521,1251
2026-07-23T02:20:05.974Z,1125.259,ok,current_change,241.03496781115877,1.550120832726743,346.6638019580412,157.26548591501154,380.3414796883678,0.9111328125,27842,2904,561,509,1231
2026-07-23T02:20:11.004Z,1130.288,ok,current_change,241.1908261802575,1.595312272528752,358.40464373558626,158.1923944763967,392.08232146591286,0.9140625,27860,2987,580,512,1269
2026-07-23T02:20:12.010Z,1131.295,ok,current_change,241.24277896995704,1.571355364681904,348.51761908081147,158.1923944763967,382.8132358520615,0.91015625,27866,2943,564,512,1239
2026-07-23T02:20:17.040Z,1136.324,ok,current_change,241.008991416309,1.551209783083418,346.04586291711774,160.04621159916695,381.26838824975295,0.9072265625,27839,2906,560,518,1234
2026-07-23T02:20:18.046Z,1137.331,ok,current_change,241.01765021459224,1.5234415489882076,341.10235058973035,153.557851669471,374.47105879959526,0.9111328125,27840,2855,552,497,1212
2026-07-23T02:20:21.064Z,1140.348,ok,current_change,241.0955793991416,1.5386868539816565,345.4279238761943,154.48476023085612,378.48766256559753,0.912109375,27849,2883,559,500,1225
2026-07-23T02:20:22.070Z,1141.355,ok,current_change,241.03496781115877,1.5561100596884552,347.2817409989646,159.42827255824355,382.5042663315998,0.908203125,27842,2915,562,516,1238
2026-07-23T02:20:23.080Z,1142.365,ok,current_change,240.8271566523605,1.5778890668219534,351.6073142854286,161.90002872193725,387.4477786589872,0.908203125,27818,2955,569,524,1254
2026-07-23T02:20:25.093Z,1144.377,ok,current_change,240.78386266094418,1.6062017760955014,357.78670469466283,164.68075440609263,393.62716906822146,0.9072265625,27813,3007,579,533,1274
2026-07-23T02:20:28.110Z,1147.395,ok,current_change,240.73190987124462,1.629614208764012,364.58403414482046,163.13590680378408,401.66037660022596,0.9150390625,27807,3050,590,528,1300
2026-07-23T02:20:33.140Z,1152.424,ok,current_change,241.03496781115877,1.648670840005823,370.7634245540547,162.20899824239893,404.75007180484306,0.916015625,27842,3085,600,525,1310
2026-07-23T02:20:35.154Z,1154.438,ok,current_change,241.04362660944204,1.6671829960692965,373.23518071774845,167.46148009024805,409.38461461176877,0.912109375,27843,3119,604,542,1325
2026-07-23T02:20:38.171Z,1157.456,ok,current_change,240.7578862660944,1.68787305284612,378.17869304513584,166.84354104932464,413.71018789823273,0.9140625,27810,3157,612,540,1339
2026-07-23T02:20:46.220Z,1165.504,ok,current_change,240.63666309012874,1.6726277478526712,375.7069368814421,164.06281536516923,410.0025536526922,0.916015625,27796,3129,608,531,1327
2026-07-23T02:21:13.358Z,1192.642,ok,current_change,240.6626394849785,1.6922288542728197,381.26838824975295,162.82693728332237,414.63709645961785,0.9189453125,27799,3165,617,527,1342
2026-07-23T02:21:40.513Z,1219.797,ok,current_change,240.7145922746781,1.7189081380113551,386.21190057714034,167.77044961070976,421.12545638931385,0.9169921875,27805,3214,625,543,1363
2026-07-23T02:21:42.525Z,1221.810,ok,current_change,240.70593347639482,1.688962003202795,381.8863272906764,159.73724207870524,414.32812693915616,0.9189453125,27804,3159,618,517,1341
2026-07-23T02:22:00.612Z,1239.896,ok,current_change,240.6193454935622,1.7074741592662686,383.12220537252324,167.15251056978633,414.9460659800796,0.91796875,27794,3193,620,541,1343
2026-07-23T02:22:01.618Z,1240.903,ok,current_change,240.38555793991415,1.68569515213277,378.17869304513584,163.7538458447075,412.47430981638587,0.9169921875,27767,3153,612,530,1335
2026-07-23T02:22:09.665Z,1248.950,ok,current_change,240.67995708154504,1.7014849323045564,381.26838824975295,167.46148009024805,415.2550355005413,0.9140625,27801,3182,617,542,1344
2026-07-23T02:22:19.723Z,1259.007,ok,current_change,240.42019313304718,1.7194526131896926,386.21190057714034,166.2256020084012,420.8164868688521,0.91796875,27771,3215,625,538,1362
2026-07-23T02:22:21.735Z,1261.020,ok,current_change,240.64532188841198,1.7042073081962439,384.35808345437005,161.90002872193725,418.6537002256201,0.9208984375,27797,3187,622,524,1355
2026-07-23T02:22:36.822Z,1276.106,ok,current_change|power_change,240.64532188841198,0.19056631241811034,42.637793823716294,31.514891087094654,51.288940396644236,0.7822265625,27797,407,69,102,166
2026-07-23T02:22:45.874Z,1285.159,ok,current_change,240.62800429184546,0.21397874508662101,46.963367110180265,34.604586291711776,56.23245272403163,0.78515625,27795,450,76,112,182
2026-07-23T02:22:47.886Z,1287.171,ok,current_change,240.42885193133046,0.19546658902314745,43.25573286463972,32.7507691689415,54.37863560126136,0.794921875,27772,416,70,106,176
2026-07-23T02:22:48.893Z,1288.177,ok,current_change,240.42019313304718,0.17314310671131167,38.93015957817575,31.20592156663294,50.05306231479739,0.77734375,27771,375,63,101,162
2026-07-23T02:22:51.904Z,1291.192,ok,current_change,240.7578862660944,0.21779007133498324,47.58130615110369,35.840464373558625,59.63111744911047,0.7978515625,27810,457,77,116,193
2026-07-23T02:22:53.909Z,1293.197,ok,current_change,240.6886158798283,0.19927791527150965,46.34542806925684,32.13283012801808,56.54142224449335,0.8193359375,27802,423,75,104,183
2026-07-23T02:22:58.935Z,1298.219,ok,current_change,240.73190987124462,0.18348813509972337,40.166037660022596,32.13283012801808,51.59790991710595,0.7783203125,27807,394,65,104,167
2026-07-23T02:22:59.941Z,1299.226,ok,current_change,240.8704506437768,0.21779007133498324,48.81718423295054,34.29561677125006,59.940086969572185,0.8193359375,27823,457,79,111,194
2026-07-23T02:23:02.959Z,1302.244,ok,current_change,240.60202789699568,0.1921997379531227,40.78397670094602,33.98664725078835,53.451727039876225,0.7685546875,27792,410,66,110,173
2026-07-23T02:23:04.971Z,1304.256,ok,current_change,240.67995708154504,0.2145232202649585,47.58130615110369,34.604586291711776,59.013178408187045,0.8056640625,27801,451,77,112,191
2026-07-23T02:23:05.978Z,1305.262,ok,current_change,240.5760515021459,0.19274421313146015,45.727489028333416,33.05973868940321,56.850391764955056,0.8095703125,27789,411,74,107,184
2026-07-23T02:23:10.002Z,1309.286,ok,current_change,240.40287553648065,0.21016741883825882,45.727489028333416,35.2225253326352,57.777300326340196,0.791015625,27769,443,74,114,187
2026-07-23T02:23:11.010Z,1310.295,ok,current_change,240.67995708154504,0.19165526277478523,45.10954998740999,32.44179964847979,55.92348320356992,0.8115234375,27801,409,73,105,181
2026-07-23T02:23:13.023Z,1312.307,ok,current_change,240.54141630901285,0.21506769544329593,47.58130615110369,34.604586291711776,59.013178408187045,0.8056640625,27785,452,77,112,191
2026-07-23T02:23:15.035Z,1314.319,ok,current_change,240.85313304721026,0.19927791527150965,43.87367190556314,33.36870820986493,55.3055441626465,0.79296875,27821,423,71,108,179
2026-07-23T02:23:18.061Z,1317.346,ok,current_change,240.7578862660944,0.21670112097830832,43.87367190556314,31.514891087094654,54.06966608079965,0.810546875,27810,455,71,102,175
2026-07-23T02:23:20.073Z,1319.358,ok,current_change,240.77520386266093,0.1921997379531227,42.01985478279287,32.44179964847979,53.451727039876225,0.791015625,27812,410,68,105,173
2026-07-23T02:23:25.105Z,1324.389,ok,current_change,240.4894635193133,0.17640995778133642,38.31222053725232,31.514891087094654,49.74409279433568,0.76953125,27779,381,62,102,161
2026-07-23T02:24:25.433Z,1384.718,ok,heartbeat,240.87910944206007,0.17368758188964914,38.93015957817575,29.66107396432438,49.126153753412254,0.7919921875,27824,376,63,96,159
2026-07-23T02:25:25.760Z,1445.044,ok,heartbeat,240.9137446351931,0.17259863153297422,37.6942814963289,30.89695204617123,48.81718423295054,0.771484375,27828,374,61,100,158
2026-07-23T02:26:05.974Z,1485.259,ok,current_change|power_change|heater_off,240.45482832618023,0.0,1.8538171227702738,10.81393321615993,11.122902736621642,0.1943359375,27775,57,3,35,36
2026-07-23T02:26:44.193Z,1523.478,ok,current_change|power_change|heater_on,240.58471030042915,0.21397874508662101,43.87367190556314,38.93015957817575,58.70420888772533,0.7470703125,27790,450,71,126,190
2026-07-23T02:26:48.217Z,1527.502,ok,current_change,240.34226394849782,0.19165526277478523,42.01985478279287,32.7507691689415,53.451727039876225,0.78515625,27762,409,68,106,173
2026-07-23T02:26:52.231Z,1531.519,ok,current_change,241.20814377682402,0.1753210074246615,37.6942814963289,31.823860607556366,49.74409279433568,0.763671875,27862,379,61,103,161
2026-07-23T02:27:14.351Z,1553.635,ok,current_change,240.86179184549354,0.20798951812490898,45.10954998740999,35.53149485309691,57.46833080587848,0.7841796875,27822,439,73,115,186
2026-07-23T02:27:17.369Z,1556.653,ok,current_change,240.54141630901285,0.1883884117047605,41.401915741869445,31.823860607556366,52.524818478491085,0.7939453125,27785,403,67,103,170
2026-07-23T02:27:18.375Z,1557.660,ok,current_change,240.58471030042915,0.2145232202649585,41.401915741869445,32.7507691689415,53.14275751941451,0.7841796875,27790,451,67,106,172
2026-07-23T02:27:20.388Z,1559.672,ok,current_change,241.1215557939914,0.19274421313146015,42.637793823716294,32.13283012801808,53.760696560337934,0.798828125,27852,411,69,104,174
2026-07-23T02:27:24.412Z,1563.696,ok,current_change,241.06960300429182,0.21397874508662101,47.58130615110369,34.604586291711776,59.013178408187045,0.8056640625,27846,450,77,112,191
2026-07-23T02:27:25.418Z,1564.702,ok,current_change,240.88776824034332,0.1960110642014849,42.01985478279287,34.913555812173485,54.687605121723074,0.767578125,27825,417,68,113,177
2026-07-23T02:27:27.431Z,1566.716,ok,current_change,240.55007510729612,0.21670112097830832,46.34542806925684,36.45840341448205,59.32214792864876,0.7861328125,27786,455,75,118,192
2026-07-23T02:27:29.444Z,1568.728,ok,current_change,240.87910944206007,0.20036686562818457,45.10954998740999,31.823860607556366,55.61451368310821,0.81640625,27824,425,73,103,180
2026-07-23T02:27:31.456Z,1570.740,ok,current_change,240.74056866952787,0.17967680885136117,40.166037660022596,30.587982525709517,50.67100135572081,0.7919921875,27808,387,65,99,164
2026-07-23T02:27:36.485Z,1575.770,ok,current_change,240.87910944206007,0.21343426990828357,46.963367110180265,34.604586291711776,58.70420888772533,0.8046875,27824,449,76,112,190
2026-07-23T02:27:37.493Z,1576.777,ok,current_change,240.96569742489268,0.19818896491483473,49.43512327387396,34.29561677125006,60.249056490033894,0.8203125,27834,421,80,111,195
2026-07-23T02:27:47.552Z,1586.836,ok,current_change|power_change,240.09115879828323,6.523901586839423,1318.681913330588,858.6262973630984,1573.8907372319622,0.837890625,27733,12039,2134,2779,5094
2026-07-23T02:27:48.558Z,1587.842,ok,current_change|power_change,240.6193454935622,1.2223467753675934,263.2420314333789,147.06949173977503,303.4080690934015,0.8740234375,27794,2302,426,476,982
2026-07-23T02:27:49.565Z,1588.849,ok,current_change|power_change,240.72325107296135,1.5778890668219534,353.46113140819887,156.95651639454982,387.13880913852546,0.9130859375,27806,2955,572,508,1253
2026-07-23T02:27:51.570Z,1590.858,ok,current_change,240.69727467811157,1.6715387974959963,377.5607540042124,158.1923944763967,409.69358413223046,0.921875,27803,3127,611,512,1326
2026-07-23T02:27:53.575Z,1592.863,ok,current_change,240.67995708154504,1.7156412869413304,386.21190057714034,165.29869344701606,420.1985478279287,0.9189453125,27801,3208,625,535,1360
2026-07-23T02:27:54.578Z,1593.866,ok,current_change,240.85313304721026,1.617635754840588,364.58403414482046,156.95651639454982,397.02583379330025,0.91796875,27821,3028,590,508,1285
2026-07-23T02:27:55.584Z,1594.868,ok,current_change,240.74922746781112,1.6372368612607364,367.6737293494376,161.59105920147553,401.66037660022596,0.9150390625,27809,3064,595,523,1300
2026-07-23T02:27:58.602Z,1597.886,ok,current_change,240.95703862660943,1.6731722230310087,377.5607540042124,160.66415064009038,410.62049269361563,0.919921875,27833,3130,611,520,1329
2026-07-23T02:28:00.615Z,1599.900,ok,current_change,240.67995708154504,1.7025738826612313,384.35808345437005,161.90002872193725,417.1088526233116,0.9208984375,27801,3184,622,524,1350
2026-07-23T02:28:01.622Z,1600.906,ok,current_change,240.50678111587982,1.7178191876546802,386.21190057714034,165.60766296747778,418.0357611846967,0.9169921875,27781,3212,625,536,1353
2026-07-23T02:28:02.629Z,1601.913,ok,current_change,240.18640557939912,1.699851506769544,382.5042663315998,161.59105920147553,415.564005021003,0.9208984375,27744,3179,619,523,1345
2026-07-23T02:28:03.635Z,1602.920,ok,current_change,240.42885193133046,1.7314310671131168,390.5374738636043,163.13590680378408,423.5972125530075,0.921875,27772,3237,632,528,1371
2026-07-23T02:28:04.643Z,1603.927,ok,current_change|power_change,240.50678111587982,1.8484932304556703,418.9626697460819,168.6973581720949,452.02240843548503,0.9267578125,27781,3452,678,546,1463
2026-07-23T02:28:05.649Z,1604.934,ok,current_change,240.61068669527896,1.9181860532828647,435.6470238510143,172.71396193809716,469.01573206087926,0.9287109375,27793,3580,705,559,1518
2026-07-23T02:28:06.656Z,1605.940,ok,current_change,240.35958154506434,1.8686388120541562,421.43442590977554,174.87674858132914,468.0888234994941,0.9267578125,27764,3489,682,566,1515
2026-07-23T02:28:07.662Z,1606.947,ok,current_change,240.7145922746781,1.8343368758188963,413.40121837777104,174.25880954040574,448.93271323086793,0.9208984375,27805,3426,669,564,1453
2026-07-23T02:28:08.669Z,1607.953,ok,current_change,240.42019313304718,1.810379967972048,408.45770605038365,169.93323625394174,442.7533228216337,0.9228515625,27771,3382,661,550,1433
2026-07-23T02:28:10.682Z,1609.967,ok,current_change,240.4375107296137,1.7635551026350267,397.334803313762,166.84354104932464,431.32145056455033,0.921875,27773,3296,643,540,1396
2026-07-23T02:28:11.689Z,1610.973,ok,current_change,240.80983905579396,1.741231620323191,391.77335194545117,168.07941913117148,423.90618207346927,0.9169921875,27816,3255,634,544,1372
2026-07-23T02:28:12.695Z,1611.980,ok,current_change,240.69727467811157,1.6519376910758479,371.9993026359016,160.04621159916695,405.0590413253048,0.91796875,27803,3091,602,518,1311
2026-07-23T02:28:13.702Z,1612.986,ok,current_change,240.74056866952787,1.636692386082399,370.1454855131313,155.10269927177956,401.3514070797643,0.921875,27808,3063,599,502,1299
2026-07-23T02:28:14.709Z,1613.994,ok,current_change,240.90508583690985,1.6154578541272382,361.49433894020336,162.51796776286065,396.71686427283856,0.9111328125,27827,3024,585,526,1284
2026-07-23T02:28:15.716Z,1615.000,ok,current_change,240.86179184549354,1.5898675207453776,356.55082661281597,157.88342495593497,390.2285043431426,0.9140625,27822,2977,577,511,1263
2026-07-23T02:28:16.722Z,1616.006,ok,current_change,240.77520386266093,1.5718998398602415,350.98937524450514,159.42827255824355,386.5208700976021,0.9091796875,27812,2944,568,516,1251
2026-07-23T02:28:17.729Z,1617.013,ok,current_change,240.9830150214592,1.545220556121706,347.2817409989646,153.557851669471,379.7235406474444,0.9140625,27836,2895,562,497,1229
2026-07-23T02:28:19.741Z,1619.025,ok,current_change,240.74056866952787,1.5631882370068422,348.51761908081147,160.35518111962867,383.74014441344667,0.908203125,27808,2928,564,519,1242
2026-07-23T02:28:20.747Z,1620.032,ok,current_change,240.86179184549354,1.5419537050516812,344.19204579434745,157.88342495593497,378.7966320860593,0.908203125,27822,2889,557,511,1226
2026-07-23T02:28:21.754Z,1621.038,ok,current_change,240.56739270386262,1.5599213859368173,347.2817409989646,160.04621159916695,381.5773577702147,0.9052734375,27788,2922,562,518,1235
2026-07-23T02:28:22.760Z,1622.044,ok,current_change,240.65398068669526,1.5359644780899693,344.19204579434745,153.557851669471,376.942814963289,0.9130859375,27798,2878,557,497,1220
2026-07-23T02:28:28.795Z,1628.080,ok,current_change,240.73190987124462,1.5125520454214585,338.6305944260367,152.32197358762414,371.38136359497815,0.9111328125,27807,2835,548,493,1202
2026-07-23T02:28:35.836Z,1635.121,ok,current_change,240.76654506437765,1.5288863007715823,341.10235058973035,153.557851669471,374.16208927913357,0.9111328125,27811,2865,552,497,1211
2026-07-23T02:28:36.843Z,1636.127,ok,current_change,240.6626394849785,1.5473984568350558,344.19204579434745,159.42827255824355,379.7235406474444,0.9072265625,27799,2899,557,516,1229
2026-07-23T02:28:41.873Z,1641.157,ok,current_change,240.80983905579396,1.5141854709564708,337.3947163441898,155.720638312703,371.9993026359016,0.9072265625,27816,2838,546,504,1204
2026-07-23T02:28:45.896Z,1645.181,ok,current_change,240.6193454935622,1.4989401659630222,331.833264975879,158.81033351732012,367.9826988698993,0.9013671875,27794,2810,537,514,1191
2026-07-23T02:28:47.909Z,1647.193,ok,current_change,240.99167381974246,1.560465861115155,349.7534971626583,156.33857735362642,383.4311748929849,0.912109375,27837,2923,566,506,1241
2026-07-23T02:28:48.915Z,1648.199,ok,current_change,241.02630901287552,1.616546804483913,361.49433894020336,164.06281536516923,395.4809861909917,0.91015625,27841,3026,585,531,1280
2026-07-23T02:28:49.922Z,1649.206,ok,current_change,240.8271566523605,1.6328810598340369,366.43785126759076,161.90002872193725,400.73346803884084,0.9140625,27818,3056,593,524,1297
2026-07-23T02:28:50.925Z,1650.212,ok,current_change,240.81849785407724,1.6083796768088512,362.1122779811268,157.26548591501154,394.86304715006827,0.9169921875,27817,3011,586,509,1278
2026-07-23T02:28:51.927Z,1651.215,ok,current_change,241.03496781115877,1.5599213859368173,349.7534971626583,156.95651639454982,383.4311748929849,0.912109375,27842,2922,566,508,1241
2026-07-23T02:28:53.932Z,1653.220,ok,current_change,240.97435622317593,1.5179967972048332,339.24853346696005,155.41166879224127,373.23518071774845,0.908203125,27835,2845,549,503,1208
2026-07-23T02:28:54.935Z,1654.223,ok,current_change,240.85313304721026,1.4913175134662977,331.833264975879,155.41166879224127,366.43785126759076,0.9052734375,27821,2796,537,503,1186
2026-07-23T02:28:56.947Z,1656.231,ok,current_change,240.96569742489268,1.5686329887902166,351.6073142854286,156.64754687408814,385.2849920157552,0.9130859375,27834,2938,569,507,1247
2026-07-23T02:28:57.953Z,1657.238,ok,current_change,240.9397210300429,1.6062017760955014,360.2584608583565,159.42827255824355,394.24510810914484,0.9140625,27831,3007,583,516,1276
2026-07-23T02:29:01.977Z,1661.261,ok,current_change,240.6886158798283,1.5871451448536902,352.84319236727544,163.7538458447075,389.30159578175744,0.90625,27802,2972,571,530,1260
2026-07-23T02:29:02.983Z,1662.268,ok,current_change,240.6886158798283,1.5544766341534428,348.51761908081147,156.64754687408814,382.5042663315998,0.9111328125,27802,2912,564,507,1238
2026-07-23T02:29:08.013Z,1667.297,ok,current_change,240.8704506437768,1.5348755277332944,342.95616771250064,155.720638312703,376.942814963289,0.91015625,27823,2876,555,504,1220
2026-07-23T02:29:09.019Z,1668.303,ok,current_change,240.93106223175963,1.550120832726743,345.4279238761943,160.35518111962867,380.95941872929126,0.90625,27830,2904,559,519,1233
2026-07-23T02:29:11.031Z,1670.316,ok,current_change,241.0522854077253,1.5680885136118792,350.98937524450514,158.81033351732012,386.8298396180638,0.91015625,27844,2937,568,514,1252
2026-07-23T02:29:12.038Z,1671.322,ok,current_change,240.94837982832615,1.59150094628039,355.3149485309691,161.90002872193725,390.84644338406605,0.9091796875,27832,2980,575,524,1265
2026-07-23T02:29:14.050Z,1673.334,ok,current_change,241.10423819742488,1.6154578541272382,364.58403414482046,159.42827255824355,397.9527423546854,0.916015625,27850,3024,590,516,1288
2026-07-23T02:29:15.057Z,1674.341,ok,current_change,241.00033261802574,1.6377813364390739,368.29166839036105,160.9731201605521,401.96934612068765,0.916015625,27838,3065,596,521,1301
2026-07-23T02:29:17.069Z,1676.353,ok,current_change,241.03496781115877,1.6911399039161448,381.26838824975295,162.82693728332237,414.9460659800796,0.9189453125,27842,3163,617,527,1343
2026-07-23T02:29:19.081Z,1678.365,ok,current_change,240.92240343347638,1.6552045421458725,373.23518071774845,159.73724207870524,403.51419372299625,0.9169921875,27829,3097,604,517,1306
2026-07-23T02:29:21.095Z,1680.379,ok,current_change,240.55007510729612,1.6279807832289996,364.58403414482046,160.9731201605521,398.87965091607055,0.9140625,27786,3047,590,521,1291
2026-07-23T02:29:22.101Z,1681.386,ok,current_change,240.83581545064376,1.6083796768088512,360.87639989927993,159.42827255824355,394.86304715006827,0.9140625,27819,3011,584,516,1278
2026-07-23T02:29:23.108Z,1682.392,ok,current_change,240.92240343347638,1.5866006696753527,355.3149485309691,159.73724207870524,389.6105653022192,0.9111328125,27829,2971,575,517,1261
2026-07-23T02:29:24.114Z,1683.399,ok,current_change,240.80983905579396,1.560465861115155,354.07907044912224,154.79372975131784,386.5208700976021,0.916015625,27816,2923,573,501,1251
2026-07-23T02:29:25.122Z,1684.407,ok,current_change,240.8704506437768,1.5876896200320278,355.93288757189254,158.5013639968584,389.9195348226809,0.9130859375,27823,2973,576,513,1262
2026-07-23T02:29:26.129Z,1685.413,ok,current_change,240.79252145922743,1.609468627165526,360.87639989927993,160.04621159916695,393.00923002729803,0.9150390625,27814,3013,584,518,1272
2026-07-23T02:29:29.147Z,1688.431,ok,current_change,240.6886158798283,1.6312476342990243,369.52754647220786,163.4448763242458,404.4411022843814,0.9140625,27802,3053,598,529,1309
2026-07-23T02:29:30.154Z,1689.439,ok,current_change,240.79252145922743,1.6481263648274855,369.52754647220786,162.82693728332237,404.1321327639197,0.9150390625,27814,3084,598,527,1308
2026-07-23T02:29:36.189Z,1695.474,ok,current_change,240.83581545064376,1.6742611733876835,376.942814963289,161.90002872193725,410.62049269361563,0.91796875,27819,3132,610,524,1329
2026-07-23T02:29:38.202Z,1697.486,ok,current_change,240.77520386266093,1.6965846556995194,380.6504492088295,166.53457152886293,415.8729745414647,0.916015625,27812,3173,616,539,1346
2026-07-23T02:29:41.220Z,1700.504,ok,current_change,240.76654506437765,1.6813393507060705,378.7966320860593,161.59105920147553,412.1653402959242,0.9189453125,27811,3145,613,523,1334
2026-07-23T02:29:46.252Z,1705.536,ok,current_change,240.85313304721026,1.700940457126219,381.26838824975295,168.3883886516332,417.1088526233116,0.9140625,27821,3181,617,545,1350
2026-07-23T02:29:57.300Z,1716.585,ok,current_change,240.74922746781112,1.6824283010627454,379.41457112698265,160.9731201605521,412.47430981638587,0.919921875,27809,3147,614,521,1335
2026-07-23T02:30:03.336Z,1722.620,ok,current_change,240.79252145922743,1.7096520599796183,384.35808345437005,165.9166324879395,418.9626697460819,0.91796875,27814,3197,622,537,1356
2026-07-23T02:30:05.348Z,1724.632,ok,current_change,240.70593347639482,1.6916843790944822,380.6504492088295,164.37178488563094,414.63709645961785,0.91796875,27804,3164,616,532,1342
2026-07-23T02:30:15.406Z,1734.690,ok,current_change,240.94837982832615,1.7074741592662686,385.5939615362169,163.7538458447075,418.9626697460819,0.919921875,27832,3193,624,530,1356
2026-07-23T02:30:47.589Z,1766.874,ok,current_change,240.64532188841198,1.7374202940748287,392.3912909863746,163.4448763242458,425.7599991962395,0.9208984375,27797,3248,635,529,1378
2026-07-23T02:30:48.596Z,1767.880,ok,current_change,240.58471030042915,1.7031183578395688,384.35808345437005,161.90002872193725,417.1088526233116,0.9208984375,27790,3185,622,524,1350
2026-07-23T02:30:55.620Z,1774.904,ok,current_change,240.79252145922743,1.6840617265977578,380.0325101679061,160.9731201605521,412.7832793368476,0.919921875,27814,3150,615,521,1336
2026-07-23T02:31:00.649Z,1779.934,ok,current_change,240.9137446351931,1.7058407337312562,384.35808345437005,164.98972392655435,418.34473070515844,0.91796875,27828,3190,622,534,1354
2026-07-23T02:31:26.801Z,1806.085,ok,current_change,240.94837982832615,1.723263939438055,389.30159578175744,164.37178488563094,422.6703039916224,0.9208984375,27832,3222,630,532,1368
